"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
297.95745181447,297.955261230469,297.958770751953,487.896906,483.59556,494.267358,512930.434248327,506228.882515695,101663.3046875,31,1,"","[M+H+NH3]+ 279.924","10"
485.833462721728,485.829925537109,485.837585449219,487.298034,483.200688,493.269492,925714.109812037,909790.577385848,308731.3125,62,1,"","[M+Na]+ 462.844","10"
256.929612806552,256.928070068359,256.930938720703,488.021526,483.200688,494.68611,388523.057224708,369295.264688468,66346.3671875,15,1,"","[M+Na+K-H]+ 195.988","109"
409.817476539434,409.814392089844,409.819732666016,487.298034,483.59556,493.496868,716897.00945293,707617.816521866,309950.09375,25,1,"","","10"
391.846115241424,391.843688964844,391.847839355469,487.183914,482.665194,494.140734,579722.942430167,572740.891012014,181248.5,61,1,"","[M+Na]+ 368.857","10"
275.912115527277,275.910675048828,275.914489746094,487.298034,482.122692,495.521724,765725.709049395,763780.580073055,154929.546875,89,1,"","[M+Na]+ 252.924","10"
302.91644751476,302.915618896484,302.917602539062,487.422534,482.665194,494.914608,3643857.89260481,3575671.29215615,746022.9375,40,1,"","[M+Na+NH3]+ 262.9 [M+Na]+ 279.924","10"
390.839314747902,390.837493896484,390.841400146484,487.183914,482.122692,494.00286,583943.44866546,569164.464430005,150059.09375,37,1,"","[M+H+NH3]+ 372.806","10"
331.87533040594,331.873474121094,331.879119873047,488.021526,482.665194,495.521724,448804.802366156,427350.90655887,122086.640625,15,1,"","","109"
314.945152467911,314.944213867188,314.947204589844,487.298034,483.200688,493.015866,1348613.37329769,1314447.13102458,340019.3125,43,1,"","[M+K+CF3COOH]+ 161.991 [M+K+CF3COOH]+ 161.991","10"
331.916798235553,331.915252685547,331.917785644531,486.77466,482.122692,494.00286,1010099.57505004,880706.264875846,611067,50,1,"","","10"
230.140249886843,230.139144897461,230.14128112793,480.882702,444.611838,493.015866,6252886.85813475,5906515.34038141,606870.875,35,1,"","[M+K]+ 191.177 [M+Na]+ 207.151 [M+H]+ 229.133","22"
310.948004597939,310.947143554688,310.94921875,487.298034,482.665194,493.269492,602035.572474313,590920.340952689,142945.890625,36,1,"","[M+K+CF3COOH]+ 157.984","10"
188.978722196415,188.977981567383,188.979598999023,486.651288,481.271202,493.015866,702701.873423066,664806.530715108,416611.1875,81,1,"","","10"
323.931508290189,323.930084228516,323.933532714844,487.77228,483.59556,494.267358,623297.257365842,599726.26090141,130951.2265625,25,1,"","","10"
246.862570845078,246.861221313477,246.863708496094,486.651288,481.271202,493.621362,851403.980730991,776885.408324361,747100.3125,107,1,"","","10"
407.821854299756,407.818267822266,407.825012207031,486.77466,481.271202,494.00286,2564401.31667406,2502182.3941545,1045121.1875,121,1,"","[M+K]+ 368.857","10"
345.848215141088,345.846435546875,345.849029541016,486.651288,481.271202,492.754872,946069.586144139,923527.974103929,452251.1875,90,1,"","[M+K+NaCOOH]+ 238.9 [M+K]+ 306.89","10"
190.97960769563,190.978927612305,190.980331420898,486.77466,482.122692,492.633618,835549.381987429,823318.560474108,253063.578125,56,1,"","[M+K]+ 152.011","10"
291.885903849811,291.884490966797,291.887420654297,486.77466,482.122692,494.00286,1053081.62154024,1037301.84994951,670553.125,179,1,"","[M+K]+ 252.924","10"
357.87723347648,357.876251220703,357.878662109375,486.651288,481.271202,492.754872,1350784.36764857,1335971.34502235,558315.1875,145,1,"","","10"
318.886009831068,318.884674072266,318.886749267578,486.651288,481.271202,493.496868,4629080.87764291,4513686.35176608,2667568.25,186,1,"","[M+K+NH3]+ 262.9 [M+K]+ 279.924","10"
401.875678980769,401.873687744141,401.877777099609,487.422534,483.200688,493.14762,1249196.35491397,1226810.88099459,384171.34375,81,1,"","[M+K+CF3COOH]+ 248.927","10"
359.819780202269,359.81884765625,359.820678710938,486.77466,481.271202,494.00286,3273511.509847,3246017.99030913,1906757.875,356,1,"","[M+2K-H]+ 282.906","10"
153.138739494102,153.138610839844,153.138854980469,446.420448,445.471206,492.633618,56211478.4484317,55065864.9479843,6584384.5,33,1,"","","24"
153.138770066262,153.138610839844,153.139053344727,467.233554,449.7093,489.097896,56283567.8460923,55322728.0683239,6584384.5,79,1,"","[M+2H-C3H2O3]2+ 390.268","9"
181.014328512842,181.013717651367,181.015121459961,486.651288,481.271202,493.621362,1790210.87686388,1785433.13730483,979746,624,1,"","","10"
405.824299676587,405.821014404297,405.825775146484,486.77466,482.122692,494.00286,1123195.70510882,1113457.6176247,703802.875,241,1,"","[M+Na]+ 382.832","10"
444.809154496249,444.807556152344,444.812133789062,487.422534,482.122692,493.269492,1042397.66101406,983930.313278961,211524.625,32,1,"","[2M+Na+K-H]+ 191.929 [3M+Na+K]2+ 275.888","10"
162.998382212188,162.998001098633,162.999282836914,495.7896,495.714228,507.334392,138735.668979347,130400.114997125,22960.63671875,13,1,"","[M+H]+ 161.99 [M+H]+ 161.99","80"
169.97757123456,169.977142333984,169.978149414062,486.651288,481.271202,492.001248,857115.186796234,854046.259753548,374338.78125,274,1,"","","10"
167.998752883289,167.99853515625,168,487.896906,482.122692,495.14298,1162725.67070666,1144978.9066912,160563.90625,52,1,"","","10"
286.855323254671,286.854644775391,286.857452392578,488.856522,484.086432,495.521724,418540.502687921,365737.931622755,64948.40625,11,1,"","[M+2Na-H]+ 241.884","109"
297.918547402062,297.916931152344,297.921325683594,494.914608,483.59556,495.14298,470838.492685121,458906.505499584,65716.3515625,12,1,"","","80"
289.89000047137,289.8896484375,289.890869140625,486.77466,481.271202,494.00286,3135051.57963927,3076978.56451792,1772823.125,225,1,"","[M+H-H2O]+ 306.89","10"
173.988714341984,173.987991333008,173.989730834961,495.864972,486.884538,511.092492,311824.390041256,292031.836760296,29294.966796875,10,1,"","","80"
247.166966916708,247.166229248047,247.167404174805,478.255722,437.565258,493.269492,36293438.8847494,35314320.2192907,8036472,241,1,"","[M+K+NH3]+ 191.177 [M+Na+NH3]+ 207.151 [M+H+NH3]+ 229.133","22"
247.166816891846,247.165740966797,247.167663574219,427.59633,394.273068,428.691072,10343297.5929532,9868678.86651784,664704.625,21,1,"","[M+Na]+ 224.174","15"
178.991078925032,178.990600585938,178.99169921875,486.77466,481.271202,492.754872,657215.736232308,630304.888261241,202367,58,1,"","[M+K]+ 140.027","10"
226.012548574094,226.011520385742,226.013061523438,486.651288,481.271202,492.633618,1111027.00031404,1088535.27749265,466093.03125,117,1,"","","10"
354.93260573174,354.929901123047,354.933807373047,486.651288,481.271202,492.512748,1180836.74691565,1161233.50304909,570579.6875,151,1,"","[2M+K]+ 157.984","10"
329.877552914812,329.876708984375,329.882110595703,487.648404,482.122692,494.00286,1429161.58273626,1390707.37688458,207943.5,41,1,"","[M+Na+NaCOOH]+ 238.9 [M+Na]+ 306.89","10"
269.921635400887,269.920867919922,269.923034667969,487.183914,482.122692,493.496868,1057130.09713786,1022793.95658525,240687.5625,53,1,"","","10"
150.996261156882,150.995849609375,150.997207641602,487.298034,481.271202,494.00286,1138006.53585251,1123633.45199183,285965.5625,122,1,"","","10"
320.885337392961,320.883972167969,320.886047363281,486.651288,481.271202,493.621362,2567603.21067506,2525935.83716783,1412256.125,286,1,"","","10"
242.891542205354,242.889694213867,242.892639160156,488.737398,483.59556,495.14298,606089.853748334,589466.53007304,79524.578125,26,1,"","[M+H]+ 241.884","109"
300.91967276803,300.918426513672,300.921173095703,487.648404,482.122692,493.496868,1567926.55419533,1480594.30924297,267811.375,19,1,"","[3M+3K-H]2+ 161.991 [3M+3K-H]2+ 161.991","10"
330.916583956163,330.915924072266,330.917083740234,486.651288,481.271202,493.015866,5082281.15347308,5063410.4840166,3112078.25,830,1,"","","10"
215.981248950476,215.98063659668,215.982040405273,486.651288,481.271202,492.121248,1214237.05940548,1189244.28359378,351759.28125,95,1,"","","10"
156.990929261187,156.98991394043,156.991760253906,486.77466,481.271202,493.621362,1692815.01675156,1673873.59902181,719820.375,255,1,"","","10"
261.889196880979,261.888366699219,261.890594482422,487.648404,483.200688,495.14298,852487.57036853,797059.646936735,191992.53125,33,1,"","[M+Na]+ 238.9 [M+H-HCOOH]+ 306.89","10"
296.970665839588,296.969573974609,296.971374511719,487.534158,483.200688,493.269492,1757236.02951448,1734842.6241937,403483.375,100,1,"","","10"
288.89088509746,288.889953613281,288.891754150391,486.651288,481.271202,493.621362,1729649.3912862,1685399.5506396,1456244.375,294,1,"","[3M+2H]2+ 191.929","10"
173.95877681468,173.958374023438,173.95947265625,486.651288,481.271202,492.633618,699671.400849722,671169.229619912,274747.625,81,1,"","","10"
388.844617236036,388.839965820312,388.846405029297,488.856522,482.665194,496.242096,1212329.99047884,1191977.46742276,132077.671875,36,1,"","","109"
417.847576453619,417.846221923828,417.848388671875,486.884538,482.122692,492.633618,4271757.28544373,4221169.85408775,1127329.875,187,1,"","[M+H-HCOOH]+ 462.844","10"
247.94356992774,247.941802978516,247.944580078125,490.70151,485.86692,504.82041,569882.09437361,507034.333505382,59240.66796875,13,1,"","","198"
285.893179675549,285.891448974609,285.893951416016,486.651288,481.271202,493.621362,2244070.94435927,2202178.20016348,1911933.5,396,1,"","[M+Na]+ 262.9","10"
197.992848937657,197.991928100586,197.993606567383,495.7896,495.714228,495.864972,9395.244340448,8955.90990309253,47500.96484375,15,1,"","","80"
258.88627041765,258.884796142578,258.887542724609,492.890742,492.633618,493.14762,23575.2493629931,21911.4471460191,42657.80078125,11,1,"","[M+K]+ 219.923","80"
196.017078827637,196.016845703125,196.017532348633,486.651288,481.271202,492.512748,4007946.63888845,3991462.06823074,1438377.625,478,1,"","[M+K+NH3]+ 140.027","10"
236.939028587258,236.937530517578,236.940673828125,501.494058,501.355932,519.075186,375597.791202833,367092.435664386,34271.6015625,13,1,"","","66"
366.865340691281,366.863922119141,366.866973876953,487.896906,482.122692,495.638724,1518688.10348585,1417472.9901364,220836.8125,22,1,"","[M+Na+NaCOOH]+ 275.888","10"
217.998694544914,217.998153686523,217.999206542969,496.76997,487.183914,510.375246,1091120.53273414,1057110.34724821,83889.34375,29,1,"","[M+H]+ 216.993 [M+H]+ 216.993","80"
355.877020742058,355.876403808594,355.877746582031,486.651288,481.271202,492.512748,4954740.95819824,4905561.08995746,2342258.75,409,1,"","[M+K+NaCOOH]+ 248.927","10"
404.816763740987,404.8134765625,404.818511962891,494.68611,494.387106,509.38788,1199616.9714776,1177075.18698982,157448.625,54,1,"","","80"
339.904351308317,339.903167724609,339.905700683594,487.648404,482.122692,493.621362,3264249.17879691,3235166.37801361,506026.1875,117,1,"","[M+Na+NaCOOH]+ 248.927","10"
282.907395851947,282.905975341797,282.910278320312,487.648404,483.200688,494.140734,1085194.09426607,1001641.70855059,216380.015625,25,1,"","[M+Na+NaCOOH]+ 191.929","10"
171.005729135126,171.005111694336,171.006149291992,487.648404,482.122692,493.621362,781907.570953822,760127.206738879,139411.515625,45,1,"","","10"
224.989971218269,224.989227294922,224.990936279297,486.651288,481.271202,492.754872,813664.992925058,769606.175269241,272530.0625,57,1,"","[M+K+HCOOH]+ 140.027","10"
299.913733145968,299.913238525391,299.91455078125,494.68611,482.122692,508.019508,6762631.11948055,6720507.63922773,435841.65625,121,1,"","","80"
224.012054470261,224.011672973633,224.01237487793,486.77466,481.271202,492.633618,3195400.27844804,3170117.41039713,1176888.75,283,1,"","[M+K]+ 185.049","10"
307.900086491211,307.898834228516,307.901245117188,486.651288,481.271202,492.890742,1784199.39973983,1748549.97061623,844833.5,188,1,"","[M+Na+HCOOH]+ 238.9 [M+H]+ 306.89","10"
155.993307822646,155.992950439453,155.993942260742,486.651288,481.271202,492.633618,4206646.31223857,4195838.10196776,1872477.375,871,1,"","","10"
208.039858876021,208.039443969727,208.040298461914,487.648404,482.122692,494.140734,2014846.15526574,1991073.51083071,305554.40625,92,1,"","[M+Na]+ 185.049","10"
152.995203524569,152.994934082031,152.995361328125,486.651288,481.271202,492.754872,4190700.89070169,4185703.23101389,2024034,1522,1,"","","10"
200.995215064331,200.994689941406,200.995956420898,495.940476,495.864972,513.557226,1786590.70812141,1728772.80615624,181833.609375,30,1,"","[M+K]+ 162.033","80"
200.995145100481,200.994750976562,200.995513916016,496.09122,493.496868,501.494058,1155217.57891521,1128800.9433202,198455.40625,30,1,"","[M+K]+ 162.033","80"
213.983448747777,213.983032226562,213.983795166016,486.651288,481.271202,492.633618,3049714.58373033,3033363.8213896,1129249.625,341,1,"","[M+K+NH3]+ 157.984","10"
328.916058266443,328.915802001953,328.916412353516,486.651288,481.271202,493.496868,22233108.8477561,22204462.06129,19256996,3940,1,"","[M+Na+CF3COOH]+ 191.929","10"
195.993842622875,195.993637084961,195.995315551758,487.534158,481.271202,494.140734,4354725.1004257,4338867.14216356,669628.375,226,1,"","","10"
312.943551142294,312.943115234375,312.943756103516,487.183914,481.271202,493.14762,11518819.7690066,11506103.6803908,2487265,806,1,"","","10"
303.882897254488,303.881988525391,303.883514404297,500.504814,499.120074,505.81065,1457917.61672672,1420932.79107817,269027.875,20,1,"","","66"
249.938937721944,249.937942504883,249.939819335938,487.422534,482.122692,495.940476,1406440.833957,1406427.016173,217763.3125,217762,1,"","[M+H]+ 248.927","10"
249.939077272939,249.937973022461,249.940338134766,518.363814,518.279064,518.439186,7421.15009677799,7420.90991377799,38507.6015625,40934,1,"","","218"
249.939357799819,249.93830871582,249.940155029297,531.197604,531.1221,533.552958,39595.800408386,39593.2857276964,22512.658203125,23227,1,"","[M+H-H2O]+ 266.94","164"
249.938934922968,249.938003540039,249.939865112305,500.249454,499.876944,503.198796,180504.013336887,180500.593783357,70875.0703125,84530,1,"","[M+Na]+ 226.944","66"
249.939011155238,249.938217163086,249.940032958984,513.003726,509.53875,515.511714,176333.082626613,176327.01174517,42819.39453125,42818,1,"","[M+Na+NH3]+ 209.933","159"
249.939208585241,249.938354492188,249.940139770508,527.608248,523.741902,527.608248,81148.3858973927,81144.4228927427,26914.833984375,26914,1,"","","235"
168.016238692791,168.015502929688,168.016693115234,487.534158,482.122692,493.621362,1743837.57533623,1743826.07666623,301795.25,301794,1,"","","10"
168.016344643066,168.015747070312,168.017059326172,526.141638,523.241658,526.223136,44427.5414203267,44424.4571327405,17665.544921875,22044,1,"","","83"
168.016263667321,168.015884399414,168.017150878906,516.572706,512.761356,518.604312,119647.669094417,119641.731897192,26960.30078125,26959,1,"","","76"
168.016399871109,168.015823364258,168.016998291016,530.14461,528.417246,530.219982,23381.9529143697,23380.0441350756,15838.830078125,16794,1,"","[M+H]+ 167.008","144"
168.016416770955,168.015609741211,168.017364501953,534.031704,533.87496,534.283704,4141.89056851127,4141.40007571127,10440.384765625,14282,1,"","","181"
152.947333547925,152.946975708008,152.947723388672,488.737398,483.200688,495.940476,1413353.12807758,1413340.38828958,182064.390625,182063,1,"","[M+K]+ 113.986","109"
152.947372458518,152.947204589844,152.947555541992,516.827574,516.738948,517.067322,22181.0726909392,22180.6622234392,60966.34375,63162,1,"","[M+Na]+ 129.958","76"
152.94739152737,152.947189331055,152.947662353516,525.816762,522.921282,527.294124,207464.327874942,207459.85997116,56260.46875,56259,1,"","[M+H-H2O]+ 169.952 [M+3Na-H]2+ 237.937 [M+H-C3H2O3]+ 237.937","83"
152.947403859306,152.947189331055,152.947692871094,538.315302,538.232676,539.95404,75474.6179171828,75472.8145834685,54399.234375,54398,1,"","[M+2Na]2+ 259.915","96"
152.947391903159,152.947082519531,152.947570800781,530.891976,530.800104,530.9706,11620.9017989971,11620.6460549971,51571.484375,53891,1,"","[M+Na]+ 129.956","87"
152.947400723788,152.947082519531,152.947662353516,528.017874,527.857746,528.017874,12147.5014829989,12147.2612909989,55556.3359375,59569,1,"","[M+2Na]2+ 259.915","187"
154.990466450542,154.990371704102,154.990631103516,486.651288,481.271202,492.754872,71983849.7531919,71974708.2008792,32932564,5682,1,"","","10"
156.966118454494,156.965530395508,156.966445922852,499.876944,485.022048,517.793442,1489273.00553827,1489240.23414427,76856.1015625,76855,1,"","","66"
156.966280603022,156.965866088867,156.966674804688,528.908742,528.822492,528.999744,6625.87449486153,6625.60861686153,26522.685546875,35344,1,"","","236"
156.966281558061,156.965759277344,156.966537475586,516.256332,516.101832,516.331704,11993.2570225625,11992.9505265625,43310.484375,45376,1,"","","176"
156.966161749975,156.965835571289,156.966445922852,501.494058,498.891582,506.955648,449700.418896126,449692.244363468,76856.1015625,76855,1,"","","66"
156.966307430395,156.965927124023,156.966598510742,525.897762,525.728388,526.048632,10362.0045397677,10361.6042347677,32003.947265625,35344,1,"","","83"
156.966237010155,156.965957641602,156.966506958008,511.24374,508.71051,513.166104,189887.366440201,189882.811833001,54988.078125,54987,1,"","","134"
158.003085436699,158.002578735352,158.003494262695,490.70151,485.86692,499.510824,335986.815630351,335973.171726351,48402.58203125,48402,1,"","","198"
158.003053657594,158.002563476562,158.003494262695,518.679816,518.604312,519.075186,10300.2139379097,10299.5861059097,18503.873046875,27275,1,"","[M+K]+ 119.04 [M+Na]+ 135.014 [M+H]+ 156.996","218"
158.003095671673,158.002716064453,158.003463745117,530.557104,528.417246,532.516338,64460.3919734306,64456.1997202488,20640.0625,20380,1,"","","245"
158.003117659245,158.002487182617,158.003967285156,506.414022,499.510824,510.769992,193289.411764905,193278.045366734,26923.572265625,23521,1,"","","234"
158.003043950136,158.002639770508,158.003463745117,518.51469,518.439186,518.604312,4715.25887937591,4715.01119037591,27275.859375,27275,1,"","[M+K]+ 119.04 [M+Na]+ 135.014 [M+H]+ 156.996","218"
158.003141090539,158.002822875977,158.003601074219,526.792134,525.407766,528.417246,49202.4276937458,49199.3368764485,21749.05859375,21748,1,"","","83"
158.003165204159,158.002731323242,158.00390625,534.912198,534.448452,535.205574,13296.4227735954,13295.4763710954,19257.142578125,19975,1,"","","241"
158.961557643914,158.961471557617,158.961624145508,500.105442,499.876944,517.642572,13817477.7229095,13817459.8574746,1166134.125,1166133,1,"","[M+H-H2O]+ 175.964 [M+H-CO]+ 185.949","66"
158.961640366006,158.961547851562,158.96174621582,526.223136,521.223294,528.417246,3440270.08252421,3440262.79975798,612339.625,578198,1,"","","83"
158.961605068256,158.961517333984,158.961669921875,517.39032,513.089976,521.301792,4855084.11726951,4855075.80769379,746091.25,699831,1,"","[M+K]+ 120","76"
158.961637358767,158.961578369141,158.961700439453,530.891976,530.635602,532.780092,895372.137829251,895369.910858867,531796.9375,531796,1,"","[M+H-CO]+ 185.949","87"
158.961556817203,158.961517333984,158.961608886719,500.65569,500.580318,506.564772,5616595.56426452,5616589.4748201,1166134.125,1166133,1,"","[M+H-H2O]+ 175.964 [M+H-CO]+ 185.949","66"
158.961568808909,158.961517333984,158.961624145508,510.617868,508.325508,510.848994,1972508.94665972,1972506.29035866,885877.3125,885876,1,"","","72"
158.961627969027,158.961547851562,158.961685180664,538.315302,538.232676,539.95404,632747.060821516,632745.257487801,406839.53125,412301,1,"","","96"
167.013066252792,167.013000488281,167.013534545898,487.534158,481.271202,493.621362,35374755.7196453,35330781.6359996,5209670.5,270,1,"","","10"
168.919686822411,168.919326782227,168.920043945312,487.77228,481.271202,496.242096,922676.840679311,922662.077714394,219513.1875,87227,1,"","[2M+2Na+2K-H]3+ 191.929 [M+Na+K]2+ 275.888","10"
168.919801528349,168.919311523438,168.920288085938,528.262998,528.182622,528.341742,5142.30201773167,5142.06333773167,25650.90234375,30513,1,"","","240"
168.919758132416,168.919418334961,168.920532226562,539.776662,535.977564,539.864664,75110.0720342447,75106.1022299894,24891.033203125,24676,1,"","","242"
168.919711983804,168.918869018555,168.920043945312,517.642572,514.937214,520.151676,137748.890084152,137743.579058041,33965.46875,33964,1,"","[M+K]+ 129.958 [M+Na+K]2+ 275.889","76"
168.919667559127,168.919097900391,168.920043945312,503.198796,501.61506,505.81065,164276.316903587,164272.013734356,51765.4765625,50044,1,"","[M+2K]2+ 259.916","111"
168.9196367138,168.919219970703,168.919982910156,498.663204,495.7896,501.61506,266425.003365855,266419.056542105,58472.15625,58471,1,"","[M+Na+K]2+ 275.889","66"
168.919665823011,168.919067382812,168.920074462891,507.868638,507.787386,508.094886,13229.2726574709,13228.8882824709,39304.296875,41592,1,"","[M+Na+K]2+ 275.888","101"
170.960883184844,170.960113525391,170.961685180664,486.651288,481.271202,492.121248,795243.766320794,795232.916274794,256129.1875,256128,1,"","","10"
170.958789962172,170.958312988281,170.959503173828,525.728388,521.223294,525.816762,96762.1480642248,96757.4608519799,29952.681640625,27441,1,"","[M+H]+ 169.952","83"
170.958495642999,170.957855224609,170.959335327148,538.964796,538.795044,539.115546,8480.68260777041,8480.28198027041,24481.3359375,27109,1,"","[M+H]+ 169.95","149"
170.959057334144,170.958480834961,170.959671020508,516.572706,516.497328,516.738948,7010.73517749704,7010.41301749704,25189.73828125,32749,1,"","","76"
170.95871672315,170.95817565918,170.95930480957,532.439214,530.481606,532.516338,40588.9286782103,40586.8125569303,25404.74609375,25404,1,"","","169"
170.959815009678,170.959259033203,170.960327148438,502.670928,499.73832,505.886028,188465.141053929,188458.879499484,41790.47265625,41789,1,"","","111"
170.959343425808,170.958526611328,170.960021972656,509.38788,506.036904,509.53875,92227.5341102557,92223.9424733326,31300.115234375,31299,1,"","[M+H-CO]+ 197.946","110"
170.960129003852,170.959579467773,170.960662841797,496.166724,492.121248,499.120074,286723.507120919,286716.376241598,56229.98046875,56229,1,"","[M+H]+ 169.954","80"
171.993196533414,171.993072509766,171.993316650391,499.876944,499.73832,514.852092,2782072.0725558,2725981.70867467,286301.09375,21,1,"","","66"
172.956696435488,172.956558227539,172.956893920898,486.651288,481.271202,492.633618,11786576.4171368,11777029.1805905,3990417,652,1,"","","10"
174.954091868247,174.953842163086,174.954284667969,486.651288,481.271202,492.754872,4234898.29179681,4231553.2899886,1499856.25,556,1,"","","10"
176.972124291262,176.971984863281,176.972259521484,501.76593,484.20156,520.81155,4965984.57258439,4965947.96259438,217289.65625,217289,1,"","[M+H]+ 175.964","66"
176.97220192648,176.972076416016,176.972396850586,526.223136,522.754908,528.417246,527362.744359314,527356.990693282,114207.328125,114206,1,"","","83"
176.972180367985,176.972045898438,176.972305297852,516.902952,516.738948,517.067322,49865.8084245081,49865.3979570081,140454.328125,140453,1,"","[M+H+HCOOH]+ 129.958","76"
176.972166270483,176.972030639648,176.972366333008,531.197604,531.046728,531.458226,41326.4965982281,41326.0028006281,96878.296875,101235,1,"","[M+H]+ 175.962","164"
176.972136309008,176.97200012207,176.972229003906,501.690432,500.504814,513.241854,2079864.27074142,2079851.43572419,217289.65625,217289,1,"","[M+H]+ 175.964","66"
176.972130584249,176.971984863281,176.972244262695,506.721522,506.564772,506.955648,75915.0096109748,75914.5405597748,179946.578125,209895,1,"","","129"
176.972146120899,176.971908569336,176.972320556641,537.65868,535.205574,539.95404,341713.446711975,341708.613451939,87400.0546875,87399,1,"","[M+K]+ 138.01","170"
176.972147165931,176.972015380859,176.972244262695,511.24374,511.168368,513.166104,287078.109918889,287076.032273449,175948.046875,176570,1,"","","134"
180.99023373869,180.990051269531,180.990447998047,486.651288,481.271202,492.121248,6069673.49963865,6068130.18688203,2837491,1436,1,"","","10"
182.985506965733,182.985412597656,182.985717773438,486.651288,481.271202,492.121248,98567817.8132749,98414841.6168818,47103984,820,1,"","","10"
183.988190408859,183.987915039062,183.988616943359,486.77466,481.271202,492.754872,7206567.03785975,7200715.99796549,3594286,969,1,"","","10"
184.985865884937,184.985702514648,184.986099243164,486.651288,462.678834,493.14762,23201716.1045156,23089028.3827183,7213609.5,365,1,"","[M+Na]+ 161.991 [M+Na]+ 161.991","10"
185.022921529773,185.022521972656,185.023223876953,488.437278,482.665194,494.00286,1586948.20796733,1586937.512056,230988.53125,230988,1,"","[M+K]+ 146.054","109"
185.023656335957,185.023086547852,185.024230957031,530.219982,530.14461,530.390604,7014.93522601747,7014.56623501747,22083.966796875,28852,1,"","","144"
185.023467894156,185.022872924805,185.024169921875,525.148518,525.06489,527.382,58496.8769021625,58494.4739732736,33506.546875,34851,1,"","","227"
185.023291622577,185.023086547852,185.023452758789,502.89717,500.580318,506.564772,508644.298323964,508638.208879543,109634.5078125,109634,1,"","","85"
185.023163115964,185.022689819336,185.0234375,496.09122,495.521724,496.468344,132039.118139054,132038.092634054,163732.703125,163732,1,"","[M+Na]+ 162.033","80"
185.023386283784,185.023086547852,185.023666381836,510.224124,506.564772,510.375246,241768.896599512,241764.983139729,78125.2265625,72806,1,"","","184"
185.02376433787,185.023391723633,185.024566650391,537.65868,535.387068,539.95404,63083.3595769809,63078.7095691264,20819.537109375,20819,1,"","[M+H+HCOOH]+ 138.01","170"
185.023422457793,185.02311706543,185.023788452148,516.827574,513.089976,516.902952,151899.603088586,151895.68705918,50057.1171875,47106,1,"","","76"
186.956507785207,186.956359863281,186.956665039062,498.891582,498.526332,518.124444,5446071.18891148,5446051.48872598,368661.78125,405338,1,"","[M+H]+ 185.949","66"
186.956554017338,186.956451416016,186.956649780273,515.747082,515.511714,515.904834,146789.070041275,146788.480361275,279833.1875,301229,1,"","","114"
186.956524285529,186.956405639648,186.956634521484,508.174638,508.094886,508.250136,65190.2852108997,65190.0523358997,282589.625,338374,1,"","","113"
186.956607279294,186.956527709961,186.956726074219,530.800104,527.942496,532.950714,926808.83892654,926803.739650031,219578.5625,219578,1,"","[M+H]+ 185.949","87"
186.95658400329,186.956436157227,186.95671081543,525.22389,525.06489,525.567018,116839.331101343,116838.728547743,234115.96875,257353,1,"","","120"
186.956497341968,186.95637512207,186.956634521484,499.26495,498.162456,504.09729,1845353.70412265,1845347.65059197,368661.78125,405338,1,"","[M+H]+ 185.949","66"
186.956501471322,186.956359863281,186.956634521484,498.891582,498.891582,512.027358,3849599.65463711,3849586.4137749,368661.78125,405338,1,"","[M+H]+ 185.949","66"
186.981218237182,186.981063842773,186.981475830078,486.651288,477.407478,493.14762,5904952.74468576,5884257.26733806,2723582.5,353,1,"","[M+Na]+ 163.989 [M+Na]+ 163.989","10"
193.974185210664,193.973907470703,193.974533081055,488.138526,481.271202,495.14298,2344657.40150374,2344643.98453813,307633.125,307632,1,"","[3M+2Na]2+ 113.986","109"
193.974083849278,193.973510742188,193.974761962891,530.14461,530.065608,530.219982,3937.02665503027,3936.79509403027,20589.28515625,31429,1,"","[M+Na]+ 170.982","144"
193.974253004707,193.973754882812,193.975006103516,519.920052,519.680058,520.151676,15276.7353069035,15276.1850859035,34142.140625,35362,1,"","","226"
193.97421942355,193.973724365234,193.974822998047,525.816762,525.64239,526.048632,9870.55256435323,9870.06507395322,27083.708984375,29015,1,"","","83"
193.974238100201,193.973663330078,193.974853515625,516.331704,512.518356,516.416706,128777.764095107,128773.763156949,43174.76953125,43174,1,"","","192"
193.974246370233,193.973922729492,193.974624633789,508.71051,508.325508,512.265606,169480.182359976,169476.135772841,56106.12109375,65448,1,"","","206"
199.988150634292,199.988037109375,199.988296508789,496.015848,483.200688,511.789488,11080027.2592283,11079998.6704283,672917.1875,672916,1,"","[M+H-H2O]+ 216.993 [M+H-H2O]+ 216.993","80"
199.98807852266,199.987716674805,199.988327026367,529.98186,529.906482,532.023846,171782.016246487,171779.814187927,106662.65625,106662,1,"","","144"
199.988044128134,199.987716674805,199.98828125,534.359076,534.208206,537.238434,185842.648264264,185839.517028664,80481.546875,80481,1,"","[M+H-H2O]+ 216.986","181"
199.988152525527,199.988052368164,199.988235473633,502.972548,501.992178,503.198796,593777.224485317,593775.942453692,539791.5625,539791,1,"","","85"
199.988139210207,199.987976074219,199.988250732422,509.53875,509.463378,512.34573,732015.329203667,732012.350773267,306549.84375,336442,1,"","[M+H-CO]+ 226.976","110"
199.988129263474,199.98796081543,199.988357543945,516.572706,516.416706,516.738948,69807.4053007167,69807.0024982167,186249.90625,215506,1,"","[3M+H+K]2+ 120","76"
